3,O702,Third degree perineal laceration during delivery
3,O703,Fourth degree perineal laceration during delivery
3,O709,"Perineal laceration during delivery, unspecified"
3,O710,Rupture of uterus before onset of labour
3,O711,Rupture of uterus during labour
3,O712,Postpartum inversion of uterus
3,O713,Obstetric laceration of cervix
3,O714,Obstetric high vaginal laceration
3,O715,Other obstetric injury to pelvic organs
3,O716,Obstetric damage to pelvic joints and ligaments
3,O717,Obstetric haematoma of pelvis
3,O718,Other specified obstetric trauma
3,O719,"Obstetric trauma, unspecified"
3,O720,Third-stage haemorrhage
3,O721,Other immediate postpartum haemorrhage
3,O722,Delayed and secondary postpartum haemorrhage
3,O723,Postpartum coagulation defects
3,O730,Retained placenta without haemorrhage
3,O731,"Retained portions of placenta and membranes, without haemorrhage"
3,O740,Aspiration pneumonitis due to anaesthesia during labour and delivery
3,O741,Other pulmonary complications of anaesthesia during labour and delivery
3,O742,Cardiac complications of anaesthesia during labour and delivery
3,O743,Central nervous system complications of anaesthesia during labour and delivery
3,O744,Toxic reaction to local anaesthesia during labour and delivery
3,O745,Spinal and epidural anaesthesia-induced headache during labour and delivery
3,O746,Other complications of spinal and epidural anaesthesia during labour and delivery
3,O747,Failed or difficult intubation during labour and delivery
3,O748,Other complications of anaesthesia during labour and delivery
3,O749,"Complication of anaesthesia during labour and delivery, unspecified"
3,O750,Maternal distress during labour and delivery
3,O751,Shock during or following labour and delivery
3,O752,"Pyrexia during labour, not elsewhere classified"
3,O753,Other infection during labour
3,O754,Other complications of obstetric surgery and procedures
3,O755,Delayed delivery after artificial rupture of membranes
3,O756,Delayed delivery after spontaneous or unspecified rupture of membranes
3,O757,Vaginal delivery following previous caesarean section
3,O758,Other specified complications of labour and delivery
3,O759,"Complication of labour and delivery, unspecified"
3,O800,Spontaneous vertex delivery
3,O801,Spontaneous breech delivery
3,O802,Other single spontaneous delivery
3,O809,"Single spontaneous delivery, unspecified"
3,O810,Low forceps delivery
3,O811,Mid-cavity forceps delivery
3,O812,Mid-cavity forceps with rotation
3,O813,Other and unspecified forceps delivery
3,O814,Vacuum extractor delivery
3,O815,Delivery by combination of forceps and vacuum extractor
3,O820,Delivery by elective caesarean section
3,O821,Delivery by emergency caesarean section
3,O822,Delivery by caesarean hysterectomy
3,O828,Other single delivery by caesarean section
3,O829,"Delivery by caesarean section, unspecified"
3,O830,Breech extraction
3,O831,Other assisted breech delivery
3,O832,Other manipulation-assisted delivery
3,O833,Delivery of viable fetus in abdominal pregnancy
3,O834,Destructive operation for delivery
3,O838,Other specified assisted single delivery
3,O839,"Assisted single delivery, unspecified"
3,O840,"Multiple delivery, all spontaneous"
3,O841,"Multiple delivery, all by forceps and vacuum extractor"
3,O842,"Multiple delivery, all by caesarean section"
3,O848,Other multiple delivery
3,O849,"Multiple delivery, unspecified"
3,O85,Puerperal sepsis
3,O860,Infection of obstetric surgical wound
3,O861,Other infection of genital tract following delivery
3,O862,Urinary tract infection following delivery
3,O863,Other genitourinary tract infections following delivery
3,O864,Pyrexia of unknown origin following delivery
3,O868,Other specified puerperal infections
3,O870,Superficial thrombophlebitis in the puerperium
3,O871,Deep phlebothrombosis in the puerperium
3,O872,Haemorrhoids in the puerperium
3,O873,Cerebral venous thrombosis in the puerperium
3,O878,Other venous complications in the puerperium
3,O879,"Venous complication in the puerperium, unspecified"
3,O880,Obstetric air embolism
3,O881,Amniotic fluid embolism
3,O882,Obstetric blood-clot embolism
3,O883,Obstetric pyaemic and septic embolism
3,O888,Other obstetric embolism
3,O890,Pulmonary complications of anaesthesia during the puerperium
3,O891,Cardiac complications of anaesthesia during the puerperium
3,O892,Central nervous system complications of anaesthesia during the puerperium
3,O893,Toxic reaction to local anaesthesia during the puerperium
3,O894,Spinal and epidural anaesthesia-induced headache during the puerperium
3,O895,Other complications of spinal and epidural anaesthesia during the puerperium
3,O896,Failed or difficult intubation during the puerperium
3,O898,Other complications of anaesthesia during the puerperium
3,O899,"Complication of anaesthesia during the puerperium, unspecified"
3,O900,Disruption of caesarean section wound
3,O901,Disruption of perineal obstetric wound
3,O902,Haematoma of obstetric wound
3,O903,Cardiomyopathy in the puerperium
3,O904,Postpartum acute renal failure
3,O905,Postpartum thyroiditis
3,O908,"Other complications of the puerperium, not elsewhere classified"
3,O909,"Complication of the puerperium, unspecified"
3,O910,Infection of nipple associated with childbirth
3,O911,Abscess of breast associated with childbirth
3,O912,Nonpurulent mastitis associated with childbirth
3,O920,Retracted nipple associated with childbirth
3,O921,Cracked nipple associated with childbirth
3,O922,Other and unspecified disorders of breast associated with childbirth
3,O923,Agalactia
3,O924,Hypogalactia
3,O925,Suppressed lactation
3,O926,Galactorrhoea
3,O927,Other and unspecified disorders of lactation
3,O94,"Sequelae of cpmplication of pregnancy, childbirth and the puerperium"
3,O95,Obstetric death of unspecified cause
3,O960,Death from direct obstetric cause occurring more than 42 days but less than one year after delivery
3,O961,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery
3,O969,Death from unspecified obstetric cause occurring more than 42 days but less than one year after delivery
3,O97,Death from sequelae of obstetric causes
3,O970,Death from sequelae of direct obstetric cause
3,O971,Death from sequelae of indirect obstetric cause
3,O979,"Death from sequelae of obstetric cause, unspecified"
3,O980,"Tuberculosis complicating pregnancy, childbirth and the puerperium"
3,O981,"Syphilis complicating pregnancy, childbirth and the puerperium"
3,O982,"Gonorrhoea complicating pregnancy, childbirth and the puerperium"
3,O983,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, childbirth and the puerperium"
3,O984,"Viral hepatitis complicating pregnancy, childbirth and the puerperium"
3,O985,"Other viral diseases complicating pregnancy, childbirth and the puerperium"
3,O986,"Protozoal diseases complicating pregnancy, childbirth and the puerperium"
3,O987,"Human immunodeficiency virus [HIV] diseases complicating pregnancy, childbirth and the puerperium"
3,O988,"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"
3,O989,"Unspecified maternal infectious and parasitic disease complicating pregnancy, childbirth and the puerperium"
3,O990,"Anaemia complicating pregnancy, childbirth and the puerperium"
3,O991,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"
3,O992,"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"
3,O993,"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"
3,O994,"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"
3,O995,"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"
3,O996,"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"
3,O997,"Diseases of the skin and subcutaneous tissue complicating pregnancy, childbirth and the puerperium"
3,O998,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"
3,P000,Fetus and newborn affected by maternal hypertensive disorders
3,P001,Fetus and newborn affected by maternal renal and urinary tract diseases
3,P002,Fetus and newborn affected by maternal infectious and parasitic diseases
3,P003,Fetus and newborn affected by other maternal circulatory and respiartory diseases
3,P004,Fetus and newborn affected by maternal nutritional disorders
3,P005,Fetus and newborn affected by maternal injury
3,P006,Fetus and newborn affected by surgical procedure on mother
3,P007,"Fetus and newborn affected by other medical procedures on mother, not elsewhere classified"
3,P008,Fetus and newborn affected by other maternal conditions
3,P009,Fetus and newborn affected by unspecified maternal condition
3,P010,Fetus and newborn affected by incompetent cervix
3,P011,Fetus and newborn affected by premature rupture of membranes
3,P012,Fetus and newborn affected by oligohydramnios
3,P013,Fetus and newborn affected by polyhydramnios
3,P014,Fetus and newborn affected by ectopic pregnancy
3,P015,Fetus and newborn affected by multiple pregnancy
3,P016,Fetus and newborn affected by maternal death
3,P017,Fetus and newborn affected by malpresentation before labour
3,P018,Fetus and newborn affected by other maternal complications of pregnancy
3,P019,"Fetus and newborn affected by maternal complication of pregnancy, unspecified"
3,P020,Fetus and newborn affected by placenta praevia
3,P021,Fetus and newborn affected by other forms of placental separation and haemorrhage
3,P022,Fetus and newborn affected by other and unspecified morphological and functional abnormalities of placenta
3,P023,Fetus and newborn affected by placental transfusion syndromes
3,P024,Fetus and newborn affected by prolapsed cord
3,P025,Fetus and newborn affected by other compression of umbilical cord
3,P026,Fetus and newborn affected by other and unspecified conditions of umbilical cord
3,P027,Fetus and newborn affected by chorioamnionitis
3,P028,Fetus and newborn affected by other abnormalities of membranes
3,P029,"Fetus and newborn affected by abnormality of membranes, unspecified"
3,P030,Fetus and newborn affected by breech delivery and extraction
3,P031,"Fetus and newborn affected by other malpresentation, malposition and disproportion during labour and delivery"
3,P032,Fetus and newborn affected by forceps delivery
3,P033,Fetus and newborn affected by delivery by vacuum extractor [ventouse]
3,P034,Fetus and newborn affected by caesarean delivery
3,P035,Fetus and newborn affected by precipitate delivery
3,P036,Fetus and newborn affected by abnormal uterine contractions
3,P038,Fetus and newborn affected by other specified complications of labour and delivery
3,P039,"Fetus and newborn affected by complication of labour and delivery, unspecified"
3,P040,"Fetus and newborn affected by maternal anaesthesia and analgesia in pregnancy, labour and delivery"
3,P041,Fetus and newborn affected by other maternal medication
3,P042,Fetus and newborn affected by maternal use of tobacco
3,P043,Fetus and newborn affected by maternal use of alcohol
3,P044,Fetus and newborn affected by maternal use of drugs of addiction
3,P045,Fetus and newborn affected by maternal use of nutritional chemical substances
3,P046,Fetus and newborn affected by maternal exposure to environmental chemical substances
3,P048,Fetus and newborn affected by other maternal noxious influences
3,P049,"Fetus and newborn affected by maternal noxious influences, unspecified"
3,P050,Light for gestational age
3,P051,Small for gestational age
3,P052,Fetal malnutrition without mention of light or small for gestational age
3,P059,"Slow fetal growth, unspecified"
3,P070,Extremely low birth weight
3,P071,Other low birth weight
3,P072,Extreme immaturity
3,P073,Other preterm infants
3,P080,Exceptionally large baby
3,P081,Other heavy for gestational age infants
3,P082,"Post-term infant, not heavy for gestational age"
3,P100,Subdural haemorrhage due to birth injury
3,P101,Cerebral haemorrhage due to birth injury
3,P102,Intraventricular haemorrhage due to birth injury
3,P103,Subarachnoid haemorrhage due to birth injury
3,P104,Tentorial tear due to birth injury
3,P108,Other intracranial lacerations and haemorrhage due to birth injury
3,P109,Unspecified intracranial laceration and haemorrhage due to birth injury
3,P110,Cerebral oedema due to birth injury
3,P111,Other specified brain damage due to birth injury
3,P112,Unspecified brain damage due to birth injury
3,P113,Birth injury to facial nerve
3,P114,Birth injury to other cranial nerves
3,P115,Birth injury to spine and spinal cord
3,P119,"Birth injury to central nervous system, unspecified"
3,P120,Cephalhaematoma due to birth injury
3,P121,Chignon due to birth injury
3,P122,Epicranial subaponeurotic haemorrhgae due to birth injury
3,P123,Bruising of scalp due to birth injury
3,P124,Monitoring injury of scalp of newborn
3,P128,Other birth injuries to scalp
3,P129,"Birth injury to scalp, unspecified"
3,P130,Fracture of skull due to birth injury
3,P131,Other birth injuries to skull
3,P132,Birth injury to femur
3,P133,Birth injury to other long bones
3,P134,Fracture of clavicle due to birth injury
3,P138,Birth injuries to other parts of skeleton
3,P139,"Birth injury to skeleton, unspecified"
3,P140,Erb̥s paralysis due to birth injury
3,P141,Klumpke̥s paralysis due to birth injury
3,P142,Phrenic nerve paralysis due to birth injury
3,P143,Other brachial plexus birth injuries
3,P148,Birth injuries to other parts of peripheral nervous system
3,P149,"Birth injury to peripheral nervous system, unspecified"
3,P150,Birth injury to liver
3,P151,Birth injury to spleen
3,P152,Sternomastoid injury due to birth injury
3,P153,Birth injury to eye
3,P154,Birth injury to face
3,P155,Birth injury to external genitalia
3,P156,Subcutaneous fat necrosis due to birth injury
3,P158,Other specified birth injuries
3,P159,"Birth injury, unspecified"
3,P200,Intrauterine hypoxia first noted before onset of labour
3,P201,Intrauterine hypoxia first noted during labour and delivery
3,P209,"Intrauterine hypoxia, unspecified"
3,P210,Severe birth asphyxia
3,P211,Mild and moderate birth asphyxia
3,P219,"Birth asphyxia, unspecified"
3,P220,Respiratory distress syndrome of newborn
3,P221,Transient tachypnoea of newborn
3,P228,Other respiratory distress of newborn
3,P229,"Respiratory distress of newborn, unspecified"
3,P230,Congenital pneumonia due to viral agent
3,P231,Congenital pneumonia due to Chlamydia
3,P232,Congenital pneumonia due to staphylococcus
3,P233,"Congenital pneumonia due to streptococcus,group B"
3,P234,Congenital pneumonia due to Escherichia coli
3,P235,Congenital pneumonia due to Pseudomonas
3,P236,Congenital pneumonia due to other bacterial agents
3,P238,Congenital pneumonia due to other organisms
3,P239,"Congenital pneumonia, unspecified"
3,P240,Neonatal aspiration of meconium
3,P241,Neonatal aspiration of amniotic fluid and mucus
3,P242,Neonatal aspiration of blood
3,P243,Neonatal aspiration of milk and regurgitated food
3,P248,Other neonatal aspiration syndromes
3,P249,"Neonatal aspiration syndrome, unspecified"
3,P250,Interstitial emphysema originating in the perinatal period
3,P251,Pneumothorax originating in the perinatal period
3,P252,Pneumomediastinum originating in the perinatal period
3,P253,Pneumopericardium originating in the perinatal period
3,P258,Other conditions related to interstitial emphysema originating in the perinatal period
3,P260,Tracheobronchial haemorrhage originating in the perinatal period
3,P261,Massive pulmonary haemorrhage originating in the perinatal period
3,P268,Other pulmonary haemorrhages originating in the perinatal period
3,P269,Unspecified pulmonary haemorrhage originating in the perinatal period
3,P270,Wilson-Mikity syndrome
3,P271,Bronchopulmonary dysplasia originating in the perinatal period
3,P278,Other chronic respiratory diseases originating in the perinatal period
3,P279,Unsepcified chronic respiratory disease originating in the perinatal period
3,P280,Primary atelectasis of newborn
3,P281,Other and unspecified atelectasis of newborn
3,P282,Cyanotic attacks of newborn
3,P283,Primary sleep apnoea of newborn
3,P284,Other apnoea of newborn
3,P285,Respiratory failure of newborn
3,P288,Other specified respiratory conditions of newborn
3,P289,"Respiratory condition of newborn, unspecified"
3,P290,Neonatal cardiac failure
3,P291,Neonatal cardiac dysrhythmia
3,P292,Neonatal hypertension
3,P293,Persistent fetal circulation
3,P294,Transient myocardial ischaemia of newborn
3,P298,Other cardiovascular disorders originating in the perinatal period
3,P299,"Cardiovascular disorders originating in the perinatal period, unspecified"
3,P350,Congenital rubella syndrome
3,P351,Congenital cytomegalovirus infection
3,P352,Congenital herpesviral [herpes simplex] infection
3,P353,Congenital viral hepatitis
3,P358,Other congenital viral diseases
3,P359,"Congenital viral disease, unspecified"
3,P360,"Sepsis of newborn due to streptococcus, group B"
3,P361,Sepsis of newborn due to other and unspecified streptococci
3,P362,Sepsis of newborn due to Staphylococcus aureus
3,P363,Sepsis of newborn due to other and unspecified streptococci
3,P364,Sepsis of newborn due to Escherichia coli
3,P365,Sepsis of newborn due to anaerobes
3,P368,Other bacterial sepsis of newborn
3,P369,"Bacterial sepsis of newborn, unspecified"
3,P370,Congenital tuberculosis
3,P371,Congenital toxoplasmosis
3,P372,Neonatal (disseminated) listeriosis
3,P373,Congenital falciparum malaria
3,P374,Other congenital malaria
3,P375,Neonatal candidiasis
3,P378,Other specified congenital infectious and parasitic diseases
3,P379,"Congenital infectious and parasitic diseases,unspecified"
3,P38,Omphalitis of newborn with or without mild haemorrhage
3,P390,Neonatal infective mastitis
3,P391,Neonatal conjunctivitis and dacryocystitis
3,P392,"Intra-amniotic infection of fetus, not elsewhere classified"
3,P393,Neonatal urinary tract infection
3,P394,Neonatal skin infection
3,P398,Other specified infections specific to the perinatal period
3,P399,"Infection specific to the perinatal period,unspecified"
3,P500,Fetal blood loss from vasa praevia
3,P501,Fetal blood loss from ruptured cord
3,P502,Fetal blood loss from placenta
3,P503,Haemorrhage into co-twin
3,P504,Haemorrhage into maternal circulation
3,P505,Fetal blood loss from cut end of co-twin̥s cord
3,P508,Other fetal blood loss
3,P509,"Fetal blood loss, unspecified"
3,P510,Massive umbilical haemorrhage of newborn
3,P518,Other umbilical haemorrhage of newborn
3,P519,"Umbilical haemorrhage of newborn, unspecified"
3,P520,"Intraventricular (nontraumatic) haemorrhage,grade 1, of fetus and newborn"
3,P521,"Intraventricular (nontraumatic) haemorrhage,grade 2, of fetus and newborn"
3,P522,"Intraventricular (nontraumatic) haemorrhage,grade 3 and grade 4, of fetus and newborn"
3,P523,Unspecified intraventricular (nontraumatic) haemorrhage of fetus and newborn
3,P524,Intracerebral (nontraumatic) haemorrhage of fetus and newborn
3,P525,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn
3,P526,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn
3,P528,Other intracranial (nontraumatic) haemorrhage of fetus and newborn
3,P529,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified"
3,P53,Haemorrhagic disease of fetus and newborn
3,P540,Neonatal haematemesis
3,P541,Neonatal melaena
3,P542,Neonatal rectal haemorrhage
3,P543,Other neonatal gastrointestinal haemorrghage
3,P544,Neonatal adrenal haemorrhage
3,P545,Neonatal cutaneous haemorrhage
3,P546,Neonatal vaginal haemorrhage
3,P548,Other specified neonatal haemorrhages
3,P549,"Neonatal haemorrhage, unspecified"
3,P550,Rh isoimmunization of fetus and newborn
3,P551,ABO isoimmunization of fetus and newborn
3,P558,Other haemolytic diseases of fetus and newborn
3,P559,"Haemolytic diseases of fetus and newborn,unspecified"
3,P560,Hydrops fetalis due to isoimmunization
3,P569,Hydrops fetalis due to other and unspecified haemolytic disease
3,P570,Kernicterus due to isoimmunization
3,P578,Other specified kernicterus
3,P579,"Kernicterus, unspecified"
3,P580,Neonatal jaundice due to bruising
3,P581,Neonatal jaundice due to bleeding
3,P582,Neonatal jaundice due to infection
3,P583,Neonatal jaundice due to polycythaemia
3,P584,Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn
3,P585,Neonatal jaundice due to swallowed maternal blood
3,P588,Neonatal jaundice due to other specified excessive haemolysis
3,P589,"Neonatal jaundice due to excessive haemolysis,unspecified"
3,P590,Neonatal jaundice associated with preterm delivery
3,P591,Inspissated bile syndrome
3,P592,Neonatal jaundice from other and unspecified hepatocellular damage
3,P593,Neonatal jaundice from breast milk inhibitor
3,P598,Neonatal jaundice from other specified causes
3,P599,"Neonatal jaundice, unspecified"
3,P60,Disseminated intravascular coagulation of fetus and newborn
3,P610,Transient neonatal thrombocytopenia
3,P611,Polycythaemia neonatorum
3,P612,Anaemia of prematurity
3,P613,Congenital anaemia from fetal blood loss
3,P614,"Other congenital anaemias, not elsewhere classified"
3,P615,Transient neonatal neutropenia
3,P616,Other transient neonatal disorders of coagulation
3,P618,Other specified perinatal haematological disorders
3,P619,"Perinatal haematological disorders, unspecified"
3,P700,Syndrome of infant of mother with gestational diabetes
3,P701,Syndrome of infant of a diabetic mother
3,P702,Neonatal diabetes mellitus
3,P703,Iatrogenic neonatal hypoglycaemia
3,P704,Other neonatal hypoglycaemia
3,P708,Other transitory disorders of carbohydrate metabolism of fetus and newborn
3,P709,"Transitory disorder of carbohydrate metabolism of fetus and newborn, unspecified"
3,P710,Cow̥s milk hypocalcaemia in newborn
3,P711,Other neonatal hypocalcaemia
3,P712,Neonatal hypomagnesaemia
3,P713,Neonatal tetany without calcium or magnesium deficiency
3,P714,Transitory neonatal hypoparathyroidism
3,P718,Other transitory neonatal disorders of calcium and magnesium metabolism
3,P719,"Transitory neonatal disorder of calcium and magnesium metabolism, unspecified"
3,P720,"Neonatal goitre, not elsewhere classified"
3,P721,Transitory neonatal hyperthyroidism
3,P722,"Other transitory neonatal disorders of thyroid function, not elsewhere classified"
3,P728,Other specified transitory neonatal endocrine disorders
3,P729,"Transitory neonatal andocrine disorder,unspecified"
3,P740,Late metabolic acidosis of newborn
3,P741,Dehydration of newborn
3,P742,Disturbances of sodium balance of newborn
3,P743,Disturbances of potassium balance of newborn
3,P744,Other transitory electrolyte disturbances of newborn
3,P745,Transitory tyrosinaemia of newborn
3,P748,Other transitory metabolic disturbances of newborn
3,P749,"Transitory metabolic disturbance of newborn,unspecified"
3,P75,Meconium ileus in cystic fibrosis (E84.1)
3,P760,Meconium plug syndrome
3,P761,Transitory ileus of newborn
3,P762,Intestinal obstruction due to inspissated milk
3,P768,Other specified intestinal obstruction of newborn
3,P769,"Intestinal obstruction of newborn, unspecified"
3,P77,Necrotizing enterocolitis of fetus and newborn
3,P780,Perinatal intestinal perforation
3,P781,Other neonatal peritonitis
3,P782,Neonatal haematemesis and melaena due to swallowed maternal blood
3,P783,Noninfective neonatal diarrhoea
3,P788,Other specified perinatal digestive system disorders
3,P789,"Perinatal digestive system disorders, unspecified"
3,P800,Cold injury syndrome
3,P808,Other hypothermia of newborn
3,P809,"Hypothermia of newborn, unspecified"
3,P810,Environmental hyperthermia of newborn
3,P818,Other specified disturbances of temperature regulation of newborn
3,P819,"Disturbance of temperature regulation of newborn, unspecified"
3,P830,Sclerema neonatorum
3,P831,Neonatal erythema toxicum
3,P832,Hydrops fetalis not due to haemolytic disease
3,P833,Other and unspecified oedema specific to fetus and newborn
3,P834,Breast engorgement of newborn
3,P835,Congenital hydrocele
3,P836,Umbilical polyp of newborn
3,P838,Other specified conditions of integument specific to fetus and newborn
3,P839,"Condition of integument specific to fetus and newborn, unspecified"
3,P90,Convulsions of newborn
3,P910,Neonatal cerebral ischaemia
3,P911,Acquired periventricular cysts of newborn
3,P912,Neonatal cerebral leukomalacia
3,P913,Neonatal cerebral irritability
3,P914,Neonatal cerebral depression
3,P915,Neonatal coma
3,P916,Hypoxic ischaemic encephalopathy of newborn
3,P918,Other specified disturbances of cerebral status of newborn
3,P919,"Disturbance of cerebral status of newborn,unspecified"
3,P920,Vomiting in newborn
3,P921,Regurgitation and rumination in newborn
3,P922,Slow feeding of newborn
3,P923,Underfeeding of newborn
3,P924,Overfeeding of newborn
3,P925,Neonatal difficulty in feeding at breast
3,P928,Other feeding problems of newborn
3,P929,"Feeding problem of newborn, unspecified"
3,P93,Reactions and intoxications due to drugs administered to fetus and newborn
3,P940,Transient neonatal myasthenia gravis
3,P941,Congenital hypertonia
3,P942,Congenital hypotonia
3,P948,Other disorders of muscle tone of newborn
3,P949,"Disorder of muscle tone of newborn, unspecified"
3,P95,Fetal death of unspecified cause
3,P960,Congenital renal failure
3,P961,Neonatal withdrawal syndrome from maternal use of drugs of addiction
3,P962,Withdrawal symptoms from therapeutic use of drugs in newborn
3,P963,Wide cranial sutures of newborn
3,P964,"Termination of pregnancy, affecting fetus and newborn"
3,P965,"Complications of intrauterine procedures,not elsewhere classified"
3,P968,Other specified conditions originating in the perinatal period
3,P969,"Condition originating in the perinatal period,unspecified"
3,Q000,Anencephaly
3,Q001,Craniorachischisis
3,Q002,Iniencephaly
3,Q010,Frontal encephalocele
3,Q011,Nasofrontal encephalocele
3,Q012,Occipital encephalocele
3,Q018,Encephalocele of other sites
3,Q019,"Encephalocele, unspecified"
3,Q02,Microcephaly
3,Q030,Malformations of aqueduct of Sylvius
3,Q031,Atresia of foramina of Magendie and Luschka
3,Q038,Other congenital hydrocephalus
3,Q039,"Congenital hydrocephalus, unspecified"
3,Q040,Congenital malformations of corpus callosum
3,Q041,Arhinencephaly
3,Q042,Holoprosencephaly
3,Q043,Other reduction deformities of brain
3,Q044,Septo-optic dysplasia
3,Q045,Megalencephaly
3,Q046,Congenital cerebral cysts
3,Q048,Other specified congenital malformations of brain
3,Q049,"Congenital malformation of brain, unspecified"
3,Q050,Cervical spina bifida with hydrocephalus
3,Q051,Thoracic spina bifida with hydrocephalus
3,Q052,Lumbar spina bifida with hydrocephalus
3,Q053,Sacral spina bifida with hydrocephalus
3,Q054,Unspecified spina bifida with hydrocephalus
3,Q055,Cervical spina bifida without hydrocephalus
3,Q056,Thoracic spina bifida without hydrocephalus
3,Q057,Lumbar spina bifida without hydrocephalus
3,Q058,Sacral spina bifida without hydrocephalus
3,Q059,"Spina bifida, unspecified"
3,Q060,Amyelia
3,Q061,Hypoplasia and dysplasia of spinal cord
3,Q062,Diastematomyelia
3,Q063,Other congenital cauda equina malformations
3,Q064,Hydromyelia
3,Q068,Other specified congenital malformations of spinal cord
3,Q069,"Congenital malformation of spinal cord,unspecified"
3,Q070,Arnold-Chiari syndrome
3,Q078,Other specified congenital malformations of nervous system
3,Q079,"Congenital malformation of nervous system,unspecified"
3,Q100,Congenital ptosis
3,Q101,Congenital ectropion
3,Q102,Congenital entropion
3,Q103,Other congenital malformations of eyelid
3,Q104,Absence and agenesis of lacrimal apparatus
3,Q105,Congenital stenosis and stricture of lacrimal duct
3,Q106,Other congenital malformations of lacrimal apparatus
3,Q107,Congenital malformation of orbit
3,Q110,Cystic eyeball
3,Q111,Other anophthalmos
3,Q112,Microphthalmos
3,Q113,Macrophthalmos
3,Q120,Congenital cataract
3,Q121,Congenital displaced lens
3,Q122,Coloboma of lens
3,Q123,Congenital aphakia
3,Q124,Spherophakia
3,Q128,Other congenital lens malformations
3,Q129,"Congenital lens malformation, unspecified"
3,Q130,Coloboma of iris
3,Q131,Absence of iris
3,Q132,Other congenital malformations of iris
3,Q133,Congenital corneal opacity
3,Q134,Other congenital corneal malformations
3,Q135,Blue sclera
3,Q138,Other congenital malformations of anterio segment of eye
3,Q139,"Congenital malformation of anterior segment of eye, unspecified"
3,Q140,Congenital malformation of vitreous humour
3,Q141,Congenital malformation of retina
3,Q142,Congenital malformation of optic disc
3,Q143,Congenital malformation of choroid
3,Q148,Other congenital malformations of posterior segment ot eye
3,Q149,"Congenital malformation of posterior segment of eye, unspecified"
3,Q150,Congenital glaucoma
3,Q158,Other specified congenital malformations of eye
3,Q159,"Congenital malformation of eye, unspecified"
3,Q160,Congenital absence of (ear) auricle
3,Q161,"Congenital absence, atresia and stricture of auditory canal (external)"
3,Q162,Absence of eustachian tube
3,Q163,Congenital malformation of ear ossicles
3,Q164,Other congenital malformations of middle ear
3,Q165,Congenital malformation of inner ear
3,Q169,"Congenital malformation of ear causing impairment of hearing, unspecified"
3,Q170,Accessory auricle
3,Q171,Macrotia
3,Q172,Microtia
3,Q173,Other misshapen ear
3,Q174,Misplaced ear
3,Q175,Prominent ear
3,Q178,Other specified congenital malformations of ear
3,Q179,"Congenital malformation of ear, unspecified"
3,Q180,"Sinus, fistula and cyst of branchial cleft"
3,Q181,Preauricular sinus and cyst
3,Q182,Other branchial cleft malformations
3,Q183,Webbing of neck
3,Q184,Macrostomia
3,Q185,Microstomia
3,Q186,Macrocheilia
3,Q187,Microcheilia
3,Q188,Other specified congenital malformations of face and neck
3,Q189,"Congenital malformation of face and neck,unspecified"
3,Q200,Common arterial trunk
3,Q201,Double outlet right ventricle
3,Q202,Double outlet left ventricle
3,Q203,Discordant ventriculoarterial connection
3,Q204,Double inlet ventricle
3,Q205,Discordant atrioventricular connection
3,Q206,Isomerism of atrial appendages
3,Q208,Other congenital malformations of cardiac chambers and connections
3,Q209,"Congenital malformation of cardiac chambers and connections, unspecified"
3,Q210,Ventricular septal defect
3,Q211,Atrial septal defect
3,Q212,Atrioventricular septal defect
3,Q213,Tetralogy of Fallot
3,Q214,Aortopulmonary septal defect
3,Q218,Other congenital malformations of cardiac septa
3,Q219,"Congenital malformation of cardiac septum,unspecified"
3,Q220,Pulmonary valve atresia
3,Q221,Congenital pulmonary valve stenosis
3,Q222,Congenital pulmonary valve insufficiency
3,Q223,Other congenital malformations of pulmonary valve
3,Q224,Congenital tricuspid stenosis
3,Q225,Ebstein̥s anomaly
3,Q226,Hypoplastic right heart syndrome
3,Q228,Other congenital malformations of tricuspid valve
3,Q229,"Congenital malformation of tricuspid valve,unspecified"
3,Q230,Congenital stenosis of aortic valve
3,Q231,Congenital insufficiency of aortic valve
3,Q232,Congenital mitral stenosis
3,Q233,Congenital mitral insufficiency
3,Q234,Hypoplastic left heart syndrome
3,Q238,Other congenital malformations of aortic and mitral valves
3,Q239,"Congenital malformation of aortic and mitral valves, unspecified"
3,Q240,Dextrocardia
3,Q241,Laevocardia
3,Q242,Cor triatriatum
3,Q243,Pulmonary infundibular stenosis
3,Q244,Congenital subaortic stenosis
3,Q245,Malformation of coronary vessels
3,Q246,Congenital heart block
